year,journal,title_length,cites
2009,The Lancet Neurology,115,223
2009,Nucleic Acids Research,56,223
2009,Cancer Cell,108,223
2009,IEEE Transactions on Image Processing,66,223
2009,Cell,58,222
2009,Accounts of Chemical Research,43,222
2009,Bioresource Technology,92,222
2009,Applied Energy,67,222
2009,J Mater Chem,139,222
2009,PNAS,71,222
2009,Optics Express,94,222
2009,J Mater Chem,89,222
2009,PNAS,87,222
2009,Nature Materials,88,222
2009,Energy and Environmental Science,42,222
2009,American Journal of Kidney Diseases,119,222
2009,Nature,81,222
2009,PLoS ONE,151,222
2009,Cell Stem Cell,79,222
2009,J Clin Invest,152,222
2009,Organization Science,113,222
2009,Gut,108,222
2009,Biomaterials,51,222
2009,New Eng J Med,38,222
2009,International Journal of Wildland Fire,83,222
2009,Nature Methods,78,222
2009,Proceedings of the IEEE,66,222
2009,First Monday,56,222
2009,Analytical and Bioanalytical Chemistry,101,222
2009,Fuel Processing Technology,76,222
2009,Diabetes,145,222
2009,Publications of the Astronomical Society of the Pacific,70,221
2009,Expert Systems with Applications,101,221
2009,Environmental Science and Technology,74,221
2009,Nature Cell Biology,90,221
2009,Polymer Engineering and Science,108,221
2009,Emerging Infectious Diseases,102,221
2009,New Eng J Med,55,221
2009,Nature Genetics,121,221
2009,British Journal of Psychiatry,74,221
2009,Phys Rev Lett,35,221
2009,Science,85,221
2009,Diabetes Care,128,221
2009,Biomaterials,81,221
2009,Nature,86,221
2009,Circulation,154,221
2009,Science,92,221
2009,Acta Psychiatrica Scandinavica,114,221
2009,ACS Nano,70,221
2009,Journal of Infectious Diseases,90,221
2009,Psychometrika,75,221
2009,Nature,34,221
2009,Prostaglandins Leukotrienes and Essential Fatty Acids,104,221
2009,British Journal of Anaesthesia,128,221
2009,Cell,108,220
2009,Astronomy and Astrophysics,49,220
2009,Image and Vision Computing,54,220
2009,Nature Chemistry,65,220
2009,Journal of Applied Physics,14,220
2009,The Lancet,150,220
2009,Nature,86,220
2009,PNAS,81,220
2009,Chemistry of Materials,105,220
2009,PNAS,73,220
2009,Journal of Vocational Behavior,49,220
2009,IEEE Transactions on Information Theory,118,220
2009,J Am Chem Soc,91,220
2009,Nature,70,220
2009,IEEE Transactions on Power Systems,61,220
2009,JAMA,144,220
2009,Learning and Memory,114,220
2009,Journal of Experimental Medicine,90,220
2009,Circulation,221,220
2009,ACS Nano,91,219
2009,Annals of Surgery,38,219
2009,Science,52,219
2009,The Lancet,172,219
2009,Neuropsychopharmacology,73,219
2009,PNAS,110,219
2009,Cell,67,219
2009,JAMA,146,219
2009,Breast Cancer Research,148,219
2009,Proceedings of the IEEE,56,219
2009,J Clin Oncol,258,219
2009,J Am Chem Soc,66,219
2009,Energy,98,219
2009,Journal of Marketing,73,219
2009,Cancer,126,219
2009,Nature Photonics,98,219
2009,J Am Coll Cardiol,97,219
2009,Diabetes Care,228,219
2009,Applied Physics Letters,63,219
2009,J Am Chem Soc,61,219
2009,Clinical Cancer Research,106,219
2009,Nano Lett,78,219
2009,Advanced Materials,43,219
2009,Nature Cell Biology,99,219
2009,PNAS,73,218
2009,Nature Genetics,119,218
2009,ACS Nano,63,218
2009,New Eng J Med,74,218
2009,Langmuir,79,218
2009,Science,20,218
2009,IEEE Signal Processing Magazine,50,218
2009,PNAS,118,218
2009,IEEE Transactions on Information Theory,53,218
2009,Accounts of Chemical Research,86,218
2009,PNAS,93,218
2009,Advanced Materials,52,218
2009,Nucleic Acids Research,81,218
2009,Immunity,83,218
2009,Nature,86,218
2009,Science,52,218
2009,American Journal of Psychiatry,115,218
2009,Langmuir,105,218
2009,J Am Coll Cardiol,82,218
2009,Immunity,125,218
2009,Carbon,82,218
2009,Cancer,104,218
2009,Nature,42,218
2009,Journal of Cell Biology,80,218
2009,Science,77,218
2009,Environmental Pollution,78,218
2009,Nucleic Acids Research,86,218
2009,Journal of Catalysis,77,218
2009,Astronomy and Astrophysics,87,218
2009,Nature,69,217
2009,Cancer Cell,70,217
2009,Small,89,217
2009,J Am Chem Soc,107,217
2009,Journal of the European Academy of Dermatology and Venereology,70,217
2009,Journal of Palliative Medicine,113,217
2009,Science,20,217
2009,Science,89,217
2009,J Am Chem Soc,153,217
2009,Plant Cell,71,217
2009,Chem Comm,114,217
2009,Nature Cell Biology,102,217
2009,PLoS Biology,64,217
2009,Cancer Research,140,217
2009,Genetica,80,217
2009,Science,67,217
2009,Human Molecular Genetics,94,217
2009,Cancer Cell,77,217
2009,Nature Photonics,116,217
2009,Journal of Experimental Medicine,123,217
2009,Cancer Research,140,217
2009,Cancer Research,164,217
2009,PNAS,112,217
2009,Nature Genetics,129,217
2009,Journal of Computational and Applied Mathematics,106,217
2009,Science,57,217
2009,J Am Chem Soc,39,217
2009,Soil Biology and Biochemistry,98,217
2009,Nature Cell Biology,53,217
2009,Diversity and Distributions,76,217
2009,Nano Lett,78,217
2009,Blood,84,216
2009,Health Psychology,93,216
2009,Nature Genetics,103,216
2009,Plant Physiology,56,216
2009,Archives of Internal Medicine,259,216
2009,Journal of Hypertension,164,216
2009,Journal of Chemical Physics,136,216
2009,Science,75,216
2009,Nature Chemistry,63,216
2009,Journal of Medicinal Chemistry,63,216
2009,Entrepreneurship: Theory and Practice,115,216
2009,MNRAS,100,216
2009,JAMA,122,216
2009,PNAS,56,216
2009,Trends in Cognitive Sciences,55,216
2009,Nature Immunology,67,216
2009,Archives of Neurology,114,216
2009,ACS Nano,127,216
2009,J Am Chem Soc,97,216
2009,Nature,55,216
2009,Critical Reviews in Solid State and Materials Sciences,70,216
2009,Quarterly Journal of Economics,54,215
2009,Radiology,158,215
2009,Annual Review of Analytical Chemistry,35,215
2009,Annals of Surgical Oncology,147,215
2009,Cancer Research,88,215
2009,PNAS,95,215
2009,Journal of Neuroscience,68,215
2009,Cancer Research,126,215
2009,Nature Neuroscience,92,215
2009,Phys Rev Lett,81,215
2009,Nano Lett,65,215
2009,The Lancet,149,215
2009,Cancer Cell,111,215
2009,Advanced Functional Materials,114,215
2009,Nature Medicine,92,215
2009,Journal of Agricultural and Food Chemistry,159,215
2009,Journal of Neuroscience,68,215
2009,Astrophys J,153,215
2009,The Lancet,120,215
2009,J Am Chem Soc,153,215
2009,Cell,78,215
2009,Nature,53,215
2009,IEEE Transactions on Wireless Communications,94,214
2009,Chemical Reviews,26,214
2009,Automatica,55,214
2009,The Lancet Neurology,125,214
2009,New Eng J Med,60,214
2009,PNAS,94,214
2009,Am J Respir Crit Care Med,80,214
2009,J Am Chem Soc,83,214
2009,Advanced Materials,110,214
2009,Developmental Science,83,214
2009,Science,50,214
2009,The Lancet,175,214
2009,Environmental Science and Technology,68,214
2009,PLoS Genetics,123,214
2009,Advanced Functional Materials,141,214
2009,Science,62,214
2009,European Journal of Cancer,130,214
2009,Advanced Functional Materials,74,214
2009,New Eng J Med,54,214
2009,BMJ (Online),165,214
2009,Nucleic Acids Research,17,214
2009,JAMA,131,214
2009,Nature Medicine,96,214
2009,Cancer Research,146,214
2009,Nature Genetics,131,214
2009,Gynecologic Oncology,124,214
2009,Genes and Development,48,213
2009,PNAS,68,213
2009,Angew Chem Int Ed,72,213
2009,Soft Matter,64,213
2009,Nature Biotechnology,105,213
2009,Analytical Chemistry,232,213
2009,Australian and New Zealand Journal of Psychiatry,77,213
2009,Biochemical Journal,78,213
2009,Trends in Ecology and Evolution,34,213
2009,Angew Chem Int Ed,174,213
2009,Chemical Reviews,75,213
2009,Cerebral Cortex,149,213
2009,PLoS Genetics,80,213
2009,PNAS,100,213
2009,J Clin Invest,113,213
2009,Nature,56,213
2009,British Journal of Haematology,85,213
2009,Science,102,213
2009,Oncogene,58,213
2009,Nano Lett,61,213
2009,Annals of Oncology,112,213
2009,Nucleic Acids Research,80,213
2009,Reviews of Modern Physics,63,212
2009,Carbon,94,212
2009,Autophagy,82,212
2009,J Am Chem Soc,126,212
2009,Nature,75,212
2009,Organic Letters,101,212
2009,Nature,71,212
2009,Journal of Infectious Diseases,98,212
2009,Journal of Cell Biology,67,212
2009,Phys Rev Lett,53,212
2009,Clinical Gastroenterology and Hepatology,153,212
2009,Journal of the American Academy of Dermatology,110,212
2009,IEEE Transactions on Circuits and Systems for Video Technology,48,212
2009,PLoS Pathogens,145,212
2009,J Am Chem Soc,92,212
2009,Journal of Affective Disorders,70,212
2009,Energy Conversion and Management,110,212
2009,Psychological Bulletin,80,212
2009,NeuroImage,78,212
2009,National health statistics reports,46,212
2009,Journal of Geophysical Research: Solid Earth,105,212
2009,Journal of the American Mathematical Society,48,212
2009,Nature Methods,85,212
2009,Journal of Biotechnology,81,212
2009,Science,48,211
2009,Nature,83,211
2009,American Journal of Human Genetics,125,211
2009,Vaccine,106,211
2009,J Clin Oncol,150,211
2009,PNAS,112,211
2009,PLoS Pathogens,130,211
2009,Carbohydrate Research,83,211
2009,J Clin Invest,116,211
2009,Journal of Organizational Behavior,99,211
2009,Advanced Materials,100,211
2009,PLoS ONE,143,211
2009,Journal of the Electrochemical Society,93,211
2009,Circulation,81,211
2009,Science,60,211
2009,Educational Researcher,115,211
2009,Chem Comm,49,211
2009,Inorganic Chemistry,155,211
2009,Diabetes,131,211
2009,Biomaterials,53,211
2009,Journal of Experimental Medicine,64,211
2009,Molecular Cell,102,211
2009,The Lancet,169,211
2009,Phys Rev Lett,27,211
2009,World Journal of Urology,68,211
2009,Advanced Materials,80,211
2009,Phys Rev Lett,54,211
2009,Annual Review of Entomology,82,211
2009,Cancer Cell,90,210
2009,Small,151,210
2009,Nature Chemistry,79,210
2009,Inflammatory Bowel Diseases,100,210
2009,Nature,18,210
2009,Chemical Reviews,71,210
2009,IEEE Transactions on Communications,47,210
2009,Science,82,210
2009,J Am Chem Soc,72,210
2009,The Lancet,93,210
2009,Nucleic Acids Research,82,210
2009,Cell,113,210
2009,J Mater Chem,99,210
2009,Proceedings of the Combustion Institute,79,210
2009,Fuel Processing Technology,62,210
2009,Science,94,210
2009,Journal of High Energy Physics,43,210
2009,Am J Respir Crit Care Med,65,210
2009,New Eng J Med,77,210
2009,Electrochimica Acta,80,210
2009,JAMA,96,210
2009,PNAS,127,210
2009,Clinical Gastroenterology and Hepatology,61,210
2009,Journal of the Royal Statistical Society. Series A: Statistics in Society,47,210
2009,Academic Emergency Medicine,75,210
2009,Nature,71,209
2009,Geophysical Research Letters,80,209
2009,Carcinogenesis,103,209
2009,Urology,62,209
2009,Urology,81,209
2009,PNAS,58,209
2009,Pediatrics,94,209
2009,Science,56,209
2009,Chemical Society Reviews,59,209
2009,Nucleic Acids Research,75,209
2009,Annals of Neurology,78,209
2009,Science,71,209
2009,Cell,111,209
2009,Journal of Geophysical Research: Oceans,69,209
2009,Cancer Cell,78,209
2009,Journal of Neuroscience,64,209
2009,IEEE Journal on Selected Areas in Communications,83,209
2009,J Am Chem Soc,115,209
2009,Phys Rev Lett,73,209
2009,Analytical Chemistry,117,209
2009,Nature Nanotechnology,63,209
2009,Surgical Endoscopy and Other Interventional Techniques,76,209
2009,Neurology,91,209
2009,PNAS,71,209
2009,J Clin Oncol,163,209
2009,Developmental Cell,130,209
2009,J Am Chem Soc,77,209
2009,Soft Matter,35,209
2009,Nature Structural and Molecular Biology,102,209
2009,Am J Respir Crit Care Med,96,209
2009,Clinics in Dermatology,32,209
2009,Circulation,136,208
2009,Astrophys J,94,208
2009,ChemSusChem,72,208
2009,Molecular Cell,91,208
2009,Nucleic Acids Research,72,208
2009,Human Brain Mapping,110,208
2009,Angew Chem Int Ed,128,208
2009,Science,91,208
2009,J Clin Oncol,82,208
2009,Langmuir,53,208
2009,Cancer Prevention Research,107,208
2009,Cell,107,208
2009,Phys Rev B,53,208
2009,J Am Chem Soc,77,208
2009,The Lancet,207,208
2009,Cancer Cell,82,208
2009,PLoS Medicine,132,208
2009,Arthritis and Rheumatism,202,208
2009,Hepatology,130,208
2009,Science,71,208
2009,Advanced Materials,96,208
2009,Magnetic Resonance in Medicine,75,208
2009,J Am Chem Soc,119,208
2009,Journal of Controlled Release,106,208
2009,Ruan Jian Xue Bao/Journal of Software,54,208
2009,Nature Chemical Biology,70,208
2009,J Am Chem Soc,106,208
2009,Cell Cycle,82,208
2009,Nature,56,208
2009,PNAS,124,208
2009,Journal of the American Society of Nephrology,66,208
2009,British Journal of Political Science,103,208
2009,Diseases of the Colon and Rectum,108,208
2009,PNAS,92,207
2009,Angew Chem Int Ed,127,207
2009,J Am Chem Soc,113,207
2009,Neurology,89,207
2009,Advances in Health Sciences Education,87,207
2009,Phys Rev Lett,65,207
2009,Carbon,77,207
2009,Kidney International,112,207
2009,Science,90,207
2009,Journal of Clinical Virology,80,207
2009,Nature Materials,80,207
2009,Physica C: Superconductivity and its Applications,74,207
2009,Cancer Cell,97,207
2009,Journal of Biomedical Optics,64,207
2009,J Am Chem Soc,147,207
2009,Science,53,207
2009,Cancer Cell,129,207
2009,PNAS,57,206
2009,Australian Meteorological and Oceanographic Journal,52,206
2009,Blood,104,206
2009,Cell,111,206
2009,Science,91,206
2009,Epigenomics,60,206
2009,Nature,88,206
2009,Nature Nanotechnology,99,206
2009,The Lancet,137,206
2009,Nature,82,206
2009,Journal of Bone and Mineral Research,123,206
2009,Genes and Development,108,206
2009,"Resources, Conservation and Recycling",109,206
2009,Biomaterials,114,206
2009,Nature,54,206
2009,Nature,71,206
2009,J Clin Oncol,96,206
2009,Morbidity and Mortality Weekly Report,131,206
2009,J Am Chem Soc,119,206
2009,Astronomy and Astrophysics,86,206
2009,Science,43,206
2009,Journal of Virology,82,206
2009,Advanced Materials,47,206
2009,Nano Lett,43,206
2009,IEEE Transactions on Software Engineering,109,205
2009,Hepatology,82,205
2009,PLoS ONE,120,205
2009,J Am Coll Cardiol,99,205
2009,Nature Medicine,105,205
2009,American Journal of Public Health,147,205
2009,Bioinformatics,100,205
2009,Polymer,70,205
2009,The Lancet,90,205
2009,Accounts of Chemical Research,78,205
2009,PNAS,74,205
2009,Applied Physics Letters,78,205
2009,Nucleic Acids Research,121,205
2009,American Psychologist,44,205
2009,Blood,105,205
2009,Nature Genetics,117,205
2009,Gastroenterology,84,205
2009,American Journal of Transplantation,52,205
2009,Nature Neuroscience,81,205
2009,Nature Materials,116,205
2009,J Clin Oncol,117,205
2009,J Clin Oncol,137,205
2009,Nature Photonics,77,205
2009,Cell Stem Cell,119,205
2009,Nano Lett,38,204
2009,BMC Genomics,74,204
2009,Chemical Biology and Drug Design,62,204
2009,Science,51,204
2009,Blood,115,204
2009,Nuclear Physics B,26,204
2009,Cancer Cell,137,204
2009,Archives of General Psychiatry,143,204
2009,Angew Chem Int Ed,73,204
2009,Journal of Immunological Methods,118,204
2009,J Am Chem Soc,86,204
2009,International Journal of Epidemiology,61,204
2009,PNAS,116,204
2009,Chemistry - A European Journal,77,204
2009,Nature Physics,48,204
2009,Morbidity and Mortality Weekly Report,89,204
2009,PLoS Computational Biology,51,204
2009,J Clin Oncol,133,204
2009,Journal of Comparative Neurology,109,204
2009,Annals of Neurology,80,204
2009,Molecular Cell,107,204
2009,Nature,24,204
2009,Nature,59,204
2009,J Clin Oncol,135,204
2009,Journal of Organic Chemistry,114,204
2009,PNAS,116,204
2009,Journal of Abnormal Psychology,58,204
2009,Liver International,103,204
2009,ACS Nano,69,204
2009,Optics Express,117,203
2009,PNAS,85,203
2009,Nature Materials,133,203
2009,Journal of the National Cancer Institute,112,203
2009,Nature Chemistry,45,203
2009,J Clin Oncol,140,203
2009,Nature Genetics,93,203
2009,Atmospheric Environment,54,203
2009,Phys Rev Lett,76,203
2009,Annals of Internal Medicine,119,203
2009,British Journal of Haematology,109,203
2009,"Learning, Media and Technology",157,203
2009,Technovation,66,203
2009,Nano Lett,48,203
2009,Nature Genetics,113,203
2009,J Mater Chem,69,203
2009,Current Medical Research and Opinion,166,203
2009,Nonlinear Analysis: Real World Applications,56,203
2009,Clinical Cancer Research,81,203
2009,Am J Respir Crit Care Med,117,203
2009,Nature Protocols,65,203
2009,Ecological Monographs,113,203
2009,Chemistry - A European Journal,133,203
2009,Cell,73,203
2009,Developmental Science,74,203
2009,Nature Physics,94,202
2009,Clinical Chemistry,50,202
2009,Computers and Mathematics with Applications,122,202
2009,Journal of Neuroscience,135,202
2009,Clinical Cancer Research,111,202
2009,Ophthalmology,117,202
2009,Nature,84,202
2009,Philosophical Transactions of the Royal Society B: Biological Sciences,71,202
2009,Journal of Virology,218,202
2009,J Mater Chem,97,202
2009,IEEE Journal on Selected Topics in Quantum Electronics,73,202
2009,Nature,48,202
2009,Nature Cell Biology,133,202
2009,Annals of the Rheumatic Diseases,133,202
2009,Nature Medicine,85,202
2009,Morbidity and Mortality Weekly Report,85,202
2009,Food Chemistry,32,202
2009,Angew Chem Int Ed,50,202
2009,Arthritis and Rheumatism,226,202
2009,Am J Respir Crit Care Med,90,202
2009,Journal of Virology,220,202
2009,Cell Research,111,202
2009,The Lancet Neurology,206,202
2009,PNAS,63,202
2009,JAMA,104,202
2009,Angew Chem Int Ed,66,202
2009,Journal of Neuroscience,52,202
2009,Cell,74,202
2009,Human Molecular Genetics,95,202
2009,Nucleic Acids Research,59,202
2009,Gastroenterology,111,202
2009,PNAS,97,201
2009,Nature,97,201
2009,Angew Chem Int Ed,99,201
2009,J Am Chem Soc,174,201
2009,PNAS,135,201
2009,Accounts of Chemical Research,80,201
2009,Nano Lett,73,201
2009,Nature Methods,91,201
2009,Cancer Research,74,201
2009,Journal of Applied Physics,71,201
2009,JAMA,104,201
2009,JAMA,79,201
2009,PNAS,107,201
2009,Hepatology,100,201
2009,EMBO Journal,89,201
2009,Journal of Physical Chemistry A,55,201
2009,Computers and Mathematics with Applications,41,201
